log_price,logmul_review_scores_checkin,host_response_rate,number_of_reviews,availability_365,availability_30,has_availability,host_response_time,host_verifications,host_total_listings_count,host_has_profile_pic,host_acceptance_rate,number_of_reviews_l30d,beds,calculated_host_listings_count_private_rooms,instant_bookable,review_scores_cleanliness,host_identity_verified,host_is_superhost,minimum_nights,room_type_Private room,neighbourhood_cleansed_Downtown Eastside,neighbourhood_cleansed_Dunbar Southlands,neighbourhood_cleansed_Fairview,neighbourhood_cleansed_Grandview-Woodland,neighbourhood_cleansed_Hastings-Sunrise,neighbourhood_cleansed_Kensington-Cedar Cottage,neighbourhood_cleansed_Kerrisdale,neighbourhood_cleansed_Killarney,neighbourhood_cleansed_Kitsilano,neighbourhood_cleansed_Marpole,neighbourhood_cleansed_Mount Pleasant,neighbourhood_cleansed_Oakridge,neighbourhood_cleansed_Renfrew-Collingwood,neighbourhood_cleansed_Riley Park,neighbourhood_cleansed_Shaughnessy,neighbourhood_cleansed_South Cambie,neighbourhood_cleansed_Strathcona,neighbourhood_cleansed_Sunset,neighbourhood_cleansed_Victoria-Fraserview,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Point Grey,legal_listing
5.3471075307174685,7.942972474054707,100.0,48.0,325.0,0.0,1.0,1.0,0.75,64.0,1.0,92.0,0.0,1.0,0.0,0.0,4.98,1.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.976733742420574,8.047189562170502,100.0,13.0,220.0,3.0,1.0,1.0,0.75,14.0,1.0,88.0,0.0,1.0,0.0,0.0,4.92,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.9344739331306915,7.580770333261294,100.0,87.0,27.0,19.0,1.0,1.0,0.75,1.0,1.0,100.0,3.0,1.0,0.0,0.0,4.74,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.962844630259907,7.942972474054707,100.0,165.0,318.0,14.0,1.0,1.0,0.5,2.0,1.0,100.0,4.0,2.0,0.0,0.0,4.83,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.093750200806762,7.5550529746059905,100.0,201.0,111.0,1.0,1.0,1.0,0.75,1.0,1.0,100.0,7.0,2.0,0.0,0.0,4.88,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.958424693029782,7.995040857362078,100.0,43.0,337.0,9.0,1.0,1.0,0.75,5.0,1.0,81.0,4.0,3.0,2.0,0.0,4.81,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.897839799950911,8.047189562170502,100.0,19.0,96.0,4.0,1.0,1.0,0.5,4.0,1.0,100.0,0.0,1.0,0.0,1.0,4.95,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.135798437050262,8.047189562170502,100.0,9.0,92.0,0.0,1.0,1.0,0.5,1.0,1.0,100.0,1.0,2.0,0.0,0.0,4.56,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.017279836814924,7.839077970080746,100.0,144.0,143.0,7.0,1.0,1.0,0.5,1.0,1.0,100.0,2.0,2.0,1.0,0.0,4.58,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6.396929655216146,7.606508438819445,100.0,36.0,262.0,9.0,1.0,1.0,0.5,1.0,1.0,100.0,2.0,4.0,0.0,0.0,4.81,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.598421958998375,7.375616023251109,93.0,155.0,56.0,5.0,1.0,1.0,0.5,1.0,1.0,100.0,3.0,2.0,0.0,1.0,4.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.253828811575473,7.916968504073965,100.0,60.0,51.0,3.0,1.0,1.0,0.75,6.0,1.0,100.0,7.0,4.0,0.0,0.0,4.78,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.008813185442595,7.7872525050712476,100.0,21.0,53.0,6.0,1.0,1.0,0.5,1.0,1.0,100.0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.111512116496157,8.047189562170502,100.0,24.0,269.0,7.0,1.0,1.0,0.5,1.0,1.0,99.0,2.0,7.0,0.0,0.0,4.88,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.634789603169249,7.375616023251109,67.0,39.0,1.0,1.0,1.0,0.5,0.75,3.0,1.0,90.0,1.0,2.0,0.0,0.0,4.95,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.541263545158426,7.5550529746059905,100.0,211.0,172.0,3.0,1.0,1.0,0.5,1.0,1.0,100.0,5.0,2.0,0.0,0.0,4.87,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.676753802268282,7.248078811728902,100.0,16.0,68.0,3.0,1.0,0.75,0.5,1.0,1.0,94.0,4.0,2.0,0.0,0.0,4.94,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.037870919922137,7.529356405986457,100.0,86.0,331.0,16.0,1.0,1.0,0.5,69.0,1.0,99.0,1.0,4.0,0.0,0.0,4.85,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.541263545158426,7.942972474054707,100.0,111.0,136.0,8.0,1.0,1.0,0.5,1.0,1.0,99.0,6.0,3.0,0.0,1.0,4.95,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.8377304471659395,8.047189562170502,100.0,59.0,11.0,11.0,1.0,1.0,0.5,4.0,1.0,98.0,3.0,1.0,0.0,0.0,4.93,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.41610040220442,7.916968504073965,100.0,39.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,92.0,1.0,3.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.579729825986222,7.761370364050356,100.0,196.0,146.0,3.0,1.0,1.0,0.5,1.0,1.0,100.0,8.0,2.0,0.0,0.0,4.98,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.940171252720432,7.839077970080746,90.0,86.0,156.0,11.0,1.0,1.0,0.25,1.0,1.0,92.0,1.0,4.0,0.0,0.0,4.69,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5.0106352940962555,8.047189562170502,100.0,4.0,97.0,0.0,1.0,1.0,0.5,4.0,1.0,100.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.159055299214529,8.047189562170502,93.0,16.0,321.0,3.0,1.0,1.0,0.5,30.0,1.0,79.0,0.0,2.0,1.0,1.0,4.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.988961416889864,8.047189562170502,90.0,28.0,161.0,8.0,1.0,0.75,0.5,15.0,1.0,59.0,3.0,2.0,0.0,0.0,4.89,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.84354441703136,7.735508672941472,100.0,271.0,187.0,2.0,1.0,1.0,0.5,3.0,1.0,98.0,16.0,1.0,0.0,0.0,4.78,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.052089168924417,7.96899660533943,100.0,31.0,66.0,4.0,1.0,0.5,0.5,2.0,1.0,65.0,0.0,2.0,0.0,0.0,4.71,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.720311776607412,7.5550529746059905,100.0,63.0,222.0,8.0,1.0,1.0,0.25,1.0,1.0,100.0,5.0,2.0,0.0,1.0,4.89,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.59511985013459,7.683846808254277,100.0,29.0,85.0,15.0,1.0,1.0,0.5,4.0,1.0,100.0,1.0,1.0,0.0,1.0,4.69,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5.991464547107982,8.047189562170502,100.0,3.0,184.0,7.0,1.0,0.75,0.5,1.0,1.0,90.0,2.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.212606095751519,8.047189562170502,100.0,12.0,150.0,28.0,1.0,1.0,0.5,11.0,1.0,97.0,1.0,2.0,0.0,0.0,4.92,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.298317366548036,8.047189562170502,100.0,2.0,79.0,23.0,1.0,1.0,0.5,2.0,1.0,100.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0106352940962555,7.916968504073965,100.0,20.0,325.0,6.0,1.0,0.75,0.5,2.0,1.0,100.0,1.0,2.0,0.0,0.0,4.8,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.546785410760524,7.813155054269568,100.0,77.0,175.0,25.0,1.0,1.0,0.75,5.0,1.0,82.0,0.0,1.0,0.0,0.0,4.61,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.278114659230517,7.813155054269568,100.0,11.0,162.0,1.0,1.0,0.75,0.75,15.0,1.0,93.0,1.0,2.0,0.0,0.0,4.82,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.111987788356544,7.761370364050356,100.0,27.0,326.0,20.0,1.0,1.0,0.5,4.0,1.0,100.0,0.0,1.0,0.0,0.0,4.93,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.90527477843843,8.021105189719503,100.0,75.0,251.0,12.0,1.0,1.0,0.5,25.0,1.0,96.0,1.0,2.0,0.0,0.0,4.75,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.295266001439646,8.047189562170502,100.0,5.0,90.0,30.0,1.0,1.0,0.5,6.0,1.0,100.0,0.0,3.0,0.0,1.0,5.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.438079308923196,6.469473412820994,100.0,13.0,152.0,9.0,1.0,1.0,0.25,2.0,1.0,100.0,4.0,3.0,0.0,0.0,4.92,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.8522024797744745,7.761370364050356,100.0,89.0,178.0,4.0,1.0,1.0,0.5,1.0,1.0,100.0,3.0,3.0,0.0,1.0,4.89,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.386879319362645,8.021105189719503,100.0,99.0,128.0,13.0,1.0,1.0,0.5,1.0,1.0,99.0,4.0,4.0,0.0,0.0,4.98,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.342334251964811,6.37057467080744,97.0,164.0,287.0,2.0,1.0,1.0,0.5,12.0,1.0,100.0,1.0,1.0,0.0,1.0,3.77,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.859812404361672,7.632267248326135,100.0,31.0,0.0,0.0,1.0,1.0,0.5,2.0,1.0,100.0,0.0,3.0,0.0,1.0,4.84,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.844187086458591,7.8650212111091715,100.0,92.0,79.0,1.0,1.0,1.0,0.5,3.0,1.0,98.0,2.0,1.0,0.0,1.0,4.28,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.812184355372417,8.047189562170502,100.0,14.0,242.0,0.0,1.0,1.0,0.5,2.0,1.0,100.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.477336814478207,8.047189562170502,100.0,7.0,58.0,2.0,1.0,0.75,0.5,2.0,1.0,69.0,0.0,3.0,0.0,0.0,4.71,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.51085950651685,7.813155054269568,100.0,12.0,145.0,0.0,1.0,1.0,0.5,3.0,1.0,90.0,0.0,1.0,0.0,0.0,4.73,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.187385805840755,7.65804671900455,100.0,173.0,193.0,1.0,1.0,1.0,0.5,1.0,1.0,100.0,6.0,2.0,0.0,1.0,4.8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.102558594613569,7.5550529746059905,80.0,105.0,50.0,6.0,1.0,1.0,0.5,2.0,1.0,95.0,3.0,3.0,0.0,0.0,4.79,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.007333185232471,7.401186935721112,80.0,28.0,19.0,0.0,1.0,1.0,0.5,5.0,1.0,99.0,1.0,1.0,1.0,0.0,4.57,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.123963979403259,7.995040857362078,100.0,99.0,89.0,4.0,1.0,0.75,0.5,1.0,1.0,96.0,6.0,3.0,0.0,0.0,4.97,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.700443573390687,8.021105189719503,100.0,96.0,306.0,3.0,1.0,1.0,0.5,1.0,1.0,100.0,4.0,1.0,0.0,0.0,5.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.553876891600541,7.96899660533943,100.0,106.0,290.0,1.0,1.0,1.0,0.5,1.0,1.0,100.0,4.0,2.0,0.0,0.0,4.92,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.4116460518550396,7.45239187437419,100.0,149.0,71.0,1.0,1.0,1.0,0.5,4.0,1.0,100.0,4.0,2.0,0.0,0.0,4.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.8283137373023015,7.273543790965261,100.0,10.0,339.0,5.0,1.0,0.75,0.5,11.0,1.0,100.0,0.0,2.0,0.0,0.0,4.7,1.0,1.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.867534450455582,7.529356405986457,100.0,5.0,340.0,5.0,1.0,0.75,0.5,11.0,1.0,100.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.713732805509369,7.942972474054707,100.0,93.0,78.0,19.0,1.0,1.0,0.5,6.0,1.0,100.0,3.0,3.0,0.0,0.0,4.74,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.918893854273146,7.735508672941472,100.0,68.0,272.0,2.0,1.0,1.0,0.5,2.0,1.0,100.0,3.0,6.0,0.0,1.0,4.84,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.60947179518496,7.299030046813417,100.0,147.0,58.0,7.0,1.0,1.0,0.5,1.0,1.0,100.0,4.0,3.0,0.0,0.0,4.59,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0106352940962555,7.503680670715326,100.0,107.0,93.0,7.0,1.0,1.0,0.5,2.0,1.0,99.0,2.0,1.0,0.0,0.0,4.73,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.19295685089021,7.375616023251109,80.0,176.0,0.0,0.0,1.0,1.0,0.5,5.0,1.0,99.0,0.0,3.0,1.0,0.0,4.36,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.9344739331306915,8.047189562170502,100.0,78.0,152.0,5.0,1.0,1.0,0.5,1.0,1.0,100.0,7.0,2.0,0.0,1.0,4.99,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.976733742420574,8.047189562170502,100.0,1.0,0.0,0.0,1.0,1.0,0.5,14.0,1.0,93.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.552959584921617,7.942972474054707,100.0,112.0,253.0,2.0,1.0,1.0,0.75,2.0,1.0,100.0,3.0,2.0,0.0,1.0,4.87,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4.663439094112067,7.813155054269568,100.0,45.0,47.0,7.0,1.0,0.75,0.75,2.0,1.0,100.0,0.0,2.0,0.0,0.0,4.84,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.572154032177765,6.994609310492562,100.0,180.0,145.0,4.0,1.0,1.0,0.5,1.0,1.0,98.0,2.0,1.0,0.0,0.0,4.56,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.90527477843843,8.047189562170502,100.0,43.0,55.0,7.0,1.0,0.75,0.5,1.0,1.0,100.0,2.0,1.0,0.0,0.0,4.95,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.551080335043404,8.047189562170502,100.0,13.0,172.0,23.0,1.0,1.0,0.25,6.0,1.0,75.0,0.0,6.0,0.0,0.0,4.85,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.056784013228625,7.942972474054707,100.0,23.0,153.0,21.0,1.0,1.0,0.5,3.0,1.0,97.0,3.0,5.0,0.0,0.0,4.83,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.955827057601261,8.047189562170502,100.0,6.0,259.0,0.0,1.0,0.75,0.5,1.0,1.0,50.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.605170185988092,7.045130420809449,100.0,136.0,101.0,4.0,1.0,1.0,0.5,2.0,1.0,91.0,1.0,3.0,0.0,0.0,4.44,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.003946305945459,7.735508672941472,100.0,16.0,155.0,5.0,1.0,1.0,0.75,5.0,1.0,94.0,1.0,2.0,0.0,0.0,4.94,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.003946305945459,7.995040857362078,100.0,96.0,19.0,16.0,1.0,0.5,0.5,2.0,1.0,90.0,1.0,1.0,2.0,0.0,4.96,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
